"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"323",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"325",1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"326",1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"327",0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
"328",0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0
"329",1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"330",1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"331",1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0
"332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333",0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
"334",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"335",1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"336",1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1
"337",1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
"338",1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1
"339",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"340",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0
"341",1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0
"342",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"343",0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
"344",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
"345",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"347",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"348",1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0
"349",0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"350",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"351",1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"352",0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
"353",1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1
"354",1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0
"355",1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"356",0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0
"357",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"358",1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
"359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"360",0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0
"361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362",1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1
"363",1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0
"364",0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"365",1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0
"366",1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1
"367",1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1
"368",0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0
"369",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371",0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
"372",1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1
"373",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
"374",0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
"375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"376",0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1
"377",0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0
"378",1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1
"379",1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0
"380",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"381",1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"382",0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
"383",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"384",0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
"385",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
"386",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
"387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0
"389",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"390",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
"391",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"392",1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"393",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"394",1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"395",1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
"396",1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"397",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"398",0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
"399",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1
"400",1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
"401",1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0
"402",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"403",0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0
"404",1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0
"405",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"406",0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"407",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"408",0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0
"409",1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1
"410",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"411",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0
"412",1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"413",1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"414",1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"415",0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"416",0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"417",1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1
"418",1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0
"419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"420",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"421",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"422",0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1
"423",0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
"424",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425",1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1
"426",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"427",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"428",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"429",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"430",0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
"431",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1
"433",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"434",0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1
"435",1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1
"436",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"437",1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1
"438",0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
"439",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
"440",0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1
"441",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0
"442",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"443",0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1
"444",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"445",1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0
"446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447",0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0
"448",1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
"449",1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1
"450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"452",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"453",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
"454",1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"455",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456",1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
"457",1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1
"458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"460",1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"461",0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
"462",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"463",1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"464",1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1
"465",0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1
"466",1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0
"467",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
"468",1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"469",1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0
"470",1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1
"471",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
"472",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"473",0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1
"474",1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
"475",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1
"478",0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0
"479",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"480",0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0
"481",1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1
"482",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
"483",0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
"484",0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0
"485",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"486",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"487",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
"488",1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"489",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490",1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1
"491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"493",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"494",0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0
"495",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"497",0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0
"498",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"499",1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0
"500",1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"501",0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0
"502",1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0
"503",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"504",0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0
"505",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"506",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"507",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"508",1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1
"509",1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0
"510",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"511",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"512",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
"513",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"514",1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1
"515",1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
"516",0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
"517",0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"518",1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0
"519",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"520",0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"521",1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0
"522",0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0
"523",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"524",1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0
"525",0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1
"526",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"527",1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
"528",1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
"529",1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"530",1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0
"531",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"532",0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1
"533",0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1
"534",0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0
"535",1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"536",1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"537",1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0
"538",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"539",1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0
"540",0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
"541",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0
"542",1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1
"543",1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
"544",0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
"545",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"546",0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0
"547",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"548",1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0
"549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"550",1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0
"551",1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0
"552",0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
"553",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"554",0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0
"555",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"556",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
"557",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"558",0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0
"559",0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
"560",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
"561",1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
"562",0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0
"563",0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0
"564",0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0
"565",0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0
"566",1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"567",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
"568",0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0
"569",0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
"570",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"571",0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
"572",1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
"573",0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"574",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
"575",1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0
"576",1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"577",1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1
"578",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"580",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
"581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"582",0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1
"583",1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"584",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"585",1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0
"586",1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0
"587",0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0
"588",1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0
"589",0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0
"590",0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1
"591",1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1
"592",1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0
"593",1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"594",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"595",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596",1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0
"597",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
"598",1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0
"599",1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"600",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"601",0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1
"602",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"603",1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1
"604",0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"605",1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1
"606",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"607",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"608",1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0
"609",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"610",1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
"611",0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
"612",0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
"613",0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
"614",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"615",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"616",0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0
"617",1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0
"618",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"619",1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0
"620",0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
"621",0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0
"622",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"623",1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"624",1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
"625",1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1
"626",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"627",0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"628",0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0
"629",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0
"630",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"631",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"632",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"633",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
"634",0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0
"635",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
"636",0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1
"637",0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1
"638",0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0
"639",1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
"640",0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
"641",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"642",0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0
"643",1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0
"644",0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1
"645",0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
